ts,tmpc
1964-02-17,-3.049999999999998
1964-02-24,-6.021428571428575
1964-03-02,-1.2869047619047669
1964-03-09,-0.7047619047619045
1964-03-16,1.0541666666666667
1964-03-23,-2.1511904761904797
1964-03-30,-7.680952380952378
1964-04-06,1.7654761904761913
1964-04-13,7.130952380952378
1964-04-20,10.955357142857135
1964-04-27,12.280473372781065
1964-05-04,12.67857142857143
1964-05-11,18.08809523809524
1964-05-18,17.320833333333333
1964-05-25,21.287499999999994
1964-06-01,15.154761904761918
1964-06-08,17.572023809523806
1964-06-15,20.17916666666668
1964-06-22,22.040476190476188
1964-06-29,23.21190476190476
1964-07-06,23.460119047619045
1964-07-13,21.81845238095238
1964-07-20,26.0375
1964-07-27,27.02083333333333
1964-08-03,25.00297619047619
1964-08-10,21.367857142857122
1964-08-17,16.814880952380957
1964-08-24,19.842261904761898
1964-08-31,18.99285714285714
1964-09-07,20.818452380952383
1964-09-14,17.128571428571433
1964-09-21,15.730357142857153
1964-09-28,12.230952380952388
1964-10-05,11.867857142857133
1964-10-12,5.31666666666667
1964-10-19,9.898809523809518
1964-10-26,7.672619047619049
1964-11-02,9.952976190476189
1964-11-09,10.48630952380952
1964-11-16,10.704761904761904
1964-11-23,-4.132738095238097
1964-11-30,-5.545833333333334
1964-12-07,-7.8577380952380835
1964-12-14,-2.244642857142858
1964-12-21,-11.394047619047623
1964-12-28,-8.52202380952381
1965-01-04,-2.169444444444445
1965-01-11,-5.982142857142857
1965-01-18,-14.95892857142857
1965-01-25,-6.008928571428574
1965-02-01,-16.86428571428571
1965-02-08,-9.832142857142856
1965-02-15,-7.160714285714286
1965-02-22,-6.9732142857142865
1965-03-01,-6.767857142857141
1965-03-08,-2.9125000000000005
1965-03-15,-4.2250000000000005
1965-03-22,-8.185714285714282
1965-03-29,-7.248214285714289
1965-04-05,1.5732142857142861
1965-04-12,7.330357142857141
1965-04-19,6.2946428571428585
1965-04-26,8.558928571428572
1965-05-03,13.592857142857147
1965-05-10,17.544642857142865
1965-05-17,16.21607142857143
1965-05-24,16.576785714285716
1965-05-31,11.885714285714288
1965-06-07,18.364285714285703
1965-06-14,20.217857142857135
1965-06-21,18.25357142857143
1965-06-28,21.09107142857144
1965-07-05,19.685714285714287
1965-07-12,20.469642857142855
1965-07-19,22.698214285714293
1965-07-26,23.34285714285715
1965-08-02,19.866071428571438
1965-08-09,21.762499999999992
1965-08-16,23.887500000000006
1965-08-23,18.817857142857147
1965-08-30,15.985714285714282
1965-09-06,14.72142857142857
1965-09-13,16.982142857142854
1965-09-20,16.017857142857142
1965-09-27,10.250000000000002
1965-10-04,13.141071428571427
1965-10-11,10.980357142857143
1965-10-18,13.128571428571432
1965-10-25,9.996428571428575
1965-11-01,7.971428571428571
1965-11-08,10.266071428571431
1965-11-15,3.173214285714286
1965-11-22,2.203571428571428
1965-11-29,-0.024999999999999818
1965-12-06,0.9535714285714285
1965-12-13,3.898214285714285
1965-12-20,-2.533928571428571
1965-12-27,-1.3767857142857143
1966-01-03,-0.32678571428571435
1966-01-10,-7.771428571428571
1966-01-17,-10.091071428571425
1966-01-24,-17.85
1966-01-31,-20.53571428571428
1966-02-07,-11.303571428571429
1966-02-14,1.1732142857142853
1966-02-21,-10.901785714285714
1966-02-28,-3.7053571428571437
1966-03-07,-0.5124999999999998
1966-03-14,5.123214285714285
1966-03-21,7.900000000000001
1966-03-28,-1.4803571428571425
1966-04-04,6.128571428571427
1966-04-11,2.3285714285714287
1966-04-18,8.305357142857144
1966-04-25,9.367857142857144
1966-05-02,7.130357142857142
1966-05-09,12.8875
1966-05-16,7.8553571428571445
1966-05-23,15.560714285714285
1966-05-30,16.937500000000004
1966-06-06,19.092857142857145
1966-06-13,17.85
1966-06-20,19.585714285714285
1966-06-27,25.439285714285717
1966-07-04,26.48928571428571
1966-07-11,25.41071428571427
1966-07-18,25.026785714285726
1966-07-25,21.96428571428572
1966-08-01,21.958928571428572
1966-08-08,20.103571428571428
1966-08-15,18.083928571428572
1966-08-22,19.183928571428567
1966-08-29,19.560714285714287
1966-09-05,22.35714285714286
1966-09-12,17.925000000000004
1966-09-19,15.851785714285716
1966-09-26,13.96607142857143
1966-10-03,11.357142857142858
1966-10-10,13.482142857142858
1966-10-17,10.2
1966-10-24,8.066071428571425
1966-10-31,8.439285714285715
1966-11-07,0.38035714285714256
1966-11-14,0.7392857142857148
1966-11-21,2.698214285714286
1966-11-28,6.012500000000001
1966-12-05,-7.09107142857143
1966-12-12,-3.132142857142857
1966-12-19,-0.017857142857142603
1966-12-26,-6.805357142857143
1967-01-02,-7.237500000000003
1967-01-09,-8.221428571428572
1967-01-16,-6.2321428571428585
1967-01-23,-7.833928571428572
1967-01-30,-3.562500000000001
1967-02-06,-6.592857142857143
1967-02-13,-8.767857142857142
1967-02-20,-6.889285714285713
1967-02-27,-10.7375
1967-03-06,-1.1464285714285711
1967-03-13,-0.4624999999999996
1967-03-20,-2.641071428571429
1967-03-27,5.26607142857143
1967-04-03,11.287499999999994
1967-04-10,8.569642857142858
1967-04-17,11.06607142857143
1967-04-24,4.980357142857142
1967-05-01,10.135714285714288
1967-05-08,6.617857142857143
1967-05-15,10.235714285714284
1967-05-22,14.089285714285717
1967-05-29,19.280357142857152
1967-06-05,16.846666666666668
1967-06-12,20.342857142857138
1967-06-19,21.680357142857137
1967-06-26,17.876785714285717
1967-07-03,19.326785714285712
1967-07-10,17.88750000000001
1967-07-17,18.97678571428571
1967-07-24,24.07857142857144
1967-07-31,21.387500000000006
1967-08-07,20.81964285714285
1967-08-14,17.714285714285708
1967-08-21,19.20535714285714
1967-08-28,17.257142857142856
1967-09-04,15.01428571428571
1967-09-11,15.553571428571429
1967-09-18,18.08928571428572
1967-09-25,14.423214285714284
1967-10-02,10.7875
1967-10-09,12.608928571428573
1967-10-16,7.871428571428572
1967-10-23,8.017857142857144
1967-10-30,2.689285714285714
1967-11-06,0.4355932203389839
1967-11-13,4.175
1967-11-20,0.9928571428571429
1967-11-27,-1.0857142857142856
1967-12-04,-2.212500000000001
1967-12-11,2.2714285714285714
1967-12-18,-2.9249999999999994
1967-12-25,-4.226785714285714
1968-01-01,-13.703571428571426
1968-01-08,-18.521428571428583
1968-01-15,-9.701785714285718
1968-01-22,-1.1982142857142863
1968-01-29,-1.5267857142857155
1968-02-05,-0.7874999999999996
1968-02-12,-8.841071428571428
1968-02-19,-9.451785714285716
1968-02-26,-9.173214285714284
1968-03-04,-3.003571428571429
1968-03-11,2.7267857142857137
1968-03-18,4.508928571428572
1968-03-25,1.735714285714286
1968-04-01,10.94642857142857
1968-04-08,5.858928571428572
1968-04-15,11.64285714285714
1968-04-22,13.108928571428574
1968-04-29,8.560714285714285
1968-05-06,13.753571428571432
1968-05-13,12.121428571428568
1968-05-20,12.932142857142862
1968-05-27,11.858928571428569
1968-06-03,16.20178571428571
1968-06-10,25.892857142857142
1968-06-17,17.95178571428572
1968-06-24,22.253571428571433
1968-07-01,17.68571428571428
1968-07-08,19.999999999999996
1968-07-15,23.282142857142855
1968-07-22,22.844642857142862
1968-07-29,20.95357142857143
1968-08-05,20.683928571428567
1968-08-12,21.50357142857143
1968-08-19,20.507142857142863
1968-08-26,23.353571428571428
1968-09-02,16.150000000000006
1968-09-09,16.41071428571428
1968-09-16,16.339285714285715
1968-09-23,16.414285714285707
1968-09-30,12.798214285714286
1968-10-07,10.003571428571428
1968-10-14,13.749999999999998
1968-10-21,13.137500000000005
1968-10-28,5.714285714285714
1968-11-04,6.435714285714284
1968-11-11,0.8732142857142854
1968-11-18,-0.019642857142856924
1968-11-25,1.0624999999999996
1968-12-02,-0.9375000000000002
1968-12-09,-5.358928571428572
1968-12-16,-5.635714285714286
1968-12-23,-4.71607142857143
1968-12-30,-10.189285714285715
1969-01-06,-17.803571428571427
1969-01-13,-15.023214285714285
1969-01-20,-3.021428571428572
1969-01-27,-9.805357142857144
1969-02-03,-10.258928571428571
1969-02-10,-5.753571428571429
1969-02-17,-7.144642857142856
1969-02-24,-2.5053571428571453
1969-03-03,-0.9500000000000001
1969-03-10,-5.107142857142857
1969-03-17,-6.191071428571429
1969-03-24,2.6857142857142864
1969-03-31,-4.955357142857143
1969-04-07,6.135714285714287
1969-04-14,10.391071428571426
1969-04-21,10.019642857142859
1969-04-28,10.341071428571427
1969-05-05,14.671428571428567
1969-05-12,11.130357142857145
1969-05-19,14.348214285714283
1969-05-26,12.182142857142853
1969-06-02,19.03928571428571
1969-06-09,15.750000000000004
1969-06-16,15.407142857142855
1969-06-23,17.228571428571435
1969-06-30,20.298214285714284
1969-07-07,19.855357142857144
1969-07-14,23.39285714285714
1969-07-21,23.57678571428571
1969-07-28,22.34999999999999
1969-08-04,22.203571428571426
1969-08-11,22.901785714285715
1969-08-18,22.041071428571428
1969-08-25,18.951785714285712
1969-09-01,21.319642857142856
1969-09-08,18.95357142857143
1969-09-15,16.84107142857143
1969-09-22,15.098214285714283
1969-09-29,12.71964285714286
1969-10-06,17.033928571428568
1969-10-13,10.098214285714286
1969-10-20,5.632142857142857
1969-10-27,2.628571428571429
1969-11-03,2.6428571428571437
1969-11-10,6.30357142857143
1969-11-17,0.20178571428571418
1969-11-24,-3.398214285714285
1969-12-01,-1.3303571428571426
1969-12-08,-2.9
1969-12-15,-8.075
1969-12-22,-9.153571428571427
1969-12-29,-9.462499999999997
1970-01-05,-12.336785714285716
1970-01-12,-19.719642857142855
1970-01-19,-16.548750000000002
1970-01-26,-14.64446428571429
1970-02-02,-5.257142857142855
1970-02-09,-8.020714285714282
1970-02-16,-11.435714285714287
1970-02-23,-5.4785714285714295
1970-03-02,-3.6844642857142853
1970-03-09,0.8732142857142867
1970-03-16,-4.6392857142857125
1970-03-23,-0.7251785714285713
1970-03-30,-2.8285714285714283
1970-04-06,1.2785714285714287
1970-04-13,7.6660714285714295
1970-04-20,6.673035714285712
1970-04-27,12.80357142857143
1970-05-04,14.532142857142855
1970-05-11,15.907142857142858
1970-05-18,13.819642857142862
1970-05-25,21.92142857142858
1970-06-01,17.41857142857143
1970-06-08,18.61785714285714
1970-06-15,22.937857142857144
1970-06-22,19.750000000000007
1970-06-29,21.85535714285715
1970-07-06,23.76071428571429
1970-07-13,23.09821428571428
1970-07-20,21.717857142857138
1970-07-27,22.086071428571426
1970-08-03,22.953571428571426
1970-08-10,19.804285714285715
1970-08-17,22.237321428571423
1970-08-24,19.74642857142857
1970-08-31,22.708571428571435
1970-09-07,22.491071428571438
1970-09-14,14.974999999999996
1970-09-21,16.59642857142857
1970-09-28,12.278571428571428
1970-10-05,13.5125
1970-10-12,11.973214285714283
1970-10-19,6.364107142857143
1970-10-26,12.09142857142857
1970-11-02,5.214285714285715
1970-11-09,4.455357142857143
1970-11-16,2.021428571428573
1970-11-23,-0.7999999999999993
1970-11-30,-1.4085714285714281
1970-12-07,-0.3857142857142856
1970-12-14,-4.1125
1970-12-21,-7.44642857142857
1970-12-28,-11.603750000000003
1971-01-04,-8.436727272727275
1971-01-11,-16.662499999999998
1971-01-18,-14.866071428571425
1971-01-25,-9.46946428571429
1971-02-01,-17.664285714285707
1971-02-08,-15.331428571428575
1971-02-15,-12.346428571428575
1971-02-22,-0.8858928571428569
1971-03-01,-2.4710714285714284
1971-03-08,-6.189285714285714
1971-03-15,0.23892857142857116
1971-03-22,-1.1746428571428573
1971-03-29,-1.453571428571429
1971-04-05,2.978571428571429
1971-04-12,9.567857142857141
1971-04-19,12.166071428571431
1971-04-26,9.907142857142857
1971-05-03,6.073214285714288
1971-05-10,12.135714285714284
1971-05-17,14.780357142857142
1971-05-24,12.500000000000004
1971-05-31,11.894642857142854
1971-06-07,20.008928571428566
1971-06-14,20.83392857142857
1971-06-21,22.741071428571427
1971-06-28,23.888749999999998
1971-07-05,21.46571428571428
1971-07-12,20.467857142857145
1971-07-19,20.16607142857142
1971-07-26,20.16428571428571
1971-08-02,15.687499999999998
1971-08-09,18.47196428571429
1971-08-16,20.391071428571433
1971-08-23,21.78571428571428
1971-08-30,17.205714285714286
1971-09-06,23.071785714285713
1971-09-13,19.789464285714292
1971-09-20,11.89821428571428
1971-09-27,13.530357142857142
1971-10-04,19.139285714285716
1971-10-11,10.267857142857142
1971-10-18,12.514464285714284
1971-10-25,14.017678571428576
1971-11-01,10.073214285714286
1971-11-08,0.10892857142857172
1971-11-15,5.039285714285714
1971-11-22,3.97678571428571
1971-11-29,-1.469642857142857
1971-12-06,-5.344285714285713
1971-12-13,-2.38375
1971-12-20,-4.905357142857143
1971-12-27,-3.187500000000001
1972-01-03,-8.222222222222221
1972-01-10,-7.648214285714287
1972-01-17,-12.5
1972-01-24,-7.207142857142857
1972-01-31,-19.098214285714295
1972-02-07,-15.444074074074074
1972-02-14,-12.540714285714282
1972-02-21,-8.207321428571433
1972-02-28,-8.375799999999996
1972-03-06,-8.428653846153846
1972-03-13,-1.3146428571428568
1972-03-20,3.910714285714286
1972-03-27,1.3053571428571433
1972-04-03,0.2703703703703703
1972-04-10,1.8250000000000004
1972-04-17,9.21482142857143
1972-04-24,8.257142857142858
1972-05-01,10.266666666666664
1972-05-08,10.125
1972-05-15,13.666071428571428
1972-05-22,21.747857142857132
1972-05-29,20.959107142857146
1972-06-05,19.409259259259255
1972-06-12,19.43
1972-06-19,19.38035714285715
1972-06-26,16.510714285714286
1972-07-03,21.277777777777775
1972-07-10,18.135714285714293
1972-07-17,22.24285714285715
1972-07-24,25.248214285714287
1972-07-31,20.025178571428576
1972-08-07,18.34648148148148
1972-08-14,21.232142857142854
1972-08-21,27.155357142857135
1972-08-28,19.157142857142855
1972-09-04,19.031481481481478
1972-09-11,17.180357142857144
1972-09-18,19.78928571428573
1972-09-25,16.782142857142855
1972-10-02,11.594444444444445
1972-10-09,12.251964285714289
1972-10-16,9.912142857142856
1972-10-23,2.666071428571429
1972-10-30,6.560714285714285
1972-11-06,7.038888888888891
1972-11-13,4.3426785714285705
1972-11-20,-3.449642857142858
1972-11-27,-1.410714285714285
1972-12-04,-5.127962962962962
1972-12-11,-15.651785714285714
1972-12-18,-13.732321428571424
1972-12-25,-1.5419642857142848
1973-01-01,-3.519642857142857
1973-01-08,-14.30714285714286
1973-01-15,-11.735714285714284
1973-01-22,0.808214285714285
1973-01-29,-3.160535714285715
1973-02-05,-0.548214285714285
1973-02-12,-7.521428571428571
1973-02-19,-7.526785714285713
1973-02-26,-1.794642857142857
1973-03-05,2.8867857142857147
1973-03-12,4.420000000000001
1973-03-19,4.898214285714287
1973-03-26,5.208928571428571
1973-04-02,6.899999999999999
1973-04-09,4.649821428571426
1973-04-16,2.8826785714285714
1973-04-23,13.26232142857143
1973-04-30,10.405
1973-05-07,11.173214285714282
1973-05-14,13.47321428571429
1973-05-21,14.569285714285714
1973-05-28,14.781964285714285
1973-06-04,19.95333333333333
1973-06-11,23.840476190476192
1973-06-18,23.11785714285713
1973-06-25,20.79161676646707
1973-07-02,20.716766467065863
1973-07-09,25.165476190476177
1973-07-16,22.852976190476188
1973-07-23,21.950714285714287
1973-07-30,22.36708333333333
1973-08-06,21.151785714285708
1973-08-13,23.276190476190465
1973-08-20,23.519999999999985
1973-08-27,21.934166666666663
1973-09-03,25.880119760479054
1973-09-10,18.480119047619024
1973-09-17,12.997023809523807
1973-09-24,13.244311377245507
1973-10-01,17.149700598802394
1973-10-08,14.731165644171773
1973-10-15,16.33828220858895
1973-10-22,10.404848484848486
1973-10-29,10.477108433734942
1973-11-05,2.147305389221557
1973-11-12,-0.17345679012345663
1973-11-19,5.99757575757576
1973-11-26,4.658674698795184
1973-12-03,3.4415662650602425
1973-12-10,-5.635975609756097
1973-12-17,-7.630864197530869
1973-12-24,-8.874759036144576
1973-12-31,-6.955151515151514
1974-01-07,-17.055828220858906
1974-01-14,-16.49742331288343
1974-01-21,-0.08481707317073148
1974-01-28,-2.38385093167702
1974-02-04,-7.816111111111108
1974-02-11,-9.431796407185626
1974-02-18,-1.3793902439024386
1974-02-25,-5.337065868263475
1974-03-04,1.9336746987951814
1974-03-11,4.490740740740746
1974-03-18,-0.18727272727272706
1974-03-25,-6.561212121212122
1974-04-01,2.4101212121212097
1974-04-08,5.779041916167664
1974-04-15,8.116886227544907
1974-04-22,10.541818181818183
1974-04-29,14.589696969696963
1974-05-06,12.589634146341465
1974-05-13,8.459880952380958
1974-05-20,13.80059523809523
1974-05-27,15.724049079754604
1974-06-03,18.526407185628752
1974-06-10,19.112060606060606
1974-06-17,16.98263473053893
1974-06-24,20.761077844311366
1974-07-01,21.597590361445786
1974-07-08,26.213690476190486
1974-07-15,25.10071856287425
1974-07-22,25.141916167664654
1974-07-29,22.53228915662653
1974-08-05,17.877914110429465
1974-08-12,20.924242424242433
1974-08-19,21.52
1974-08-26,22.03392857142856
1974-09-02,15.435757575757576
1974-09-09,15.091676646706588
1974-09-16,16.080180722891562
1974-09-23,13.111515151515158
1974-09-30,14.231257485029934
1974-10-07,8.654491017964077
1974-10-14,11.189759036144585
1974-10-21,7.925609756097555
1974-10-28,12.639573170731706
1974-11-04,10.84251533742331
1974-11-11,4.9209876543209905
1974-11-18,1.1093975903614461
1974-11-25,2.2390909090909092
1974-12-02,-3.3096385542168703
1974-12-09,-5.246060606060602
1974-12-16,-1.2951807228915675
1974-12-23,-5.540963855421683
1974-12-30,-3.8198192771084307
1975-01-06,-5.366011904761908
1975-01-13,-7.270238095238095
1975-01-20,-10.222619047619045
1975-01-27,-5.270654761904761
1975-02-03,-4.708809523809525
1975-02-10,-12.369642857142853
1975-02-17,-6.1976190476190425
1975-02-24,-3.433136094674564
1975-03-03,-6.288690476190476
1975-03-10,-7.293690476190475
1975-03-17,-6.280297619047616
1975-03-24,3.878869047619047
1975-03-31,-1.643452380952381
1975-04-07,-1.2910714285714258
1975-04-14,3.145238095238094
1975-04-21,7.619047619047618
1975-04-28,11.93148809523809
1975-05-05,13.163690476190476
1975-05-12,14.989880952380972
1975-05-19,17.959523809523812
1975-05-26,23.315357142857124
1975-06-02,16.332678571428577
1975-06-09,18.68988095238095
1975-06-16,18.238095238095234
1975-06-23,24.679166666666653
1975-06-30,26.52452380952382
1975-07-07,26.481071428571425
1975-07-14,18.116071428571427
1975-07-21,25.607738095238098
1975-07-28,22.783928571428557
1975-08-04,25.42809523809523
1975-08-11,22.724404761904765
1975-08-18,21.806666666666654
1975-08-25,24.714880952380966
1975-09-01,20.290119047619072
1975-09-08,18.208809523809528
1975-09-15,13.621904761904759
1975-09-22,13.258333333333336
1975-09-29,10.632857142857139
1975-10-06,11.623809523809527
1975-10-13,15.405119047619047
1975-10-20,9.23511904761904
1975-10-27,12.279761904761912
1975-11-03,9.169642857142856
1975-11-10,10.845238095238093
1975-11-17,3.649999999999998
1975-11-24,3.0232142857142854
1975-12-01,-5.811309523809527
1975-12-08,-1.073214285714285
1975-12-15,-0.6178571428571434
1975-12-22,-8.913095238095243
1975-12-29,-4.417023809523808
1976-01-05,-7.747738095238096
1976-01-12,-11.408333333333319
1976-01-19,-7.113690476190477
1976-01-26,-6.056666666666667
1976-02-02,-7.996428571428569
1976-02-09,-6.766666666666659
1976-02-16,3.4232738095238138
1976-02-23,-0.986904761904762
1976-03-01,1.7684523809523804
1976-03-08,-3.5017857142857145
1976-03-15,0.6083333333333341
1976-03-22,3.5702380952380977
1976-03-29,8.967857142857143
1976-04-05,6.829166666666672
1976-04-12,9.075000000000001
1976-04-19,16.53511904761905
1976-04-26,8.518343195266269
1976-05-03,8.519047619047617
1976-05-10,13.078571428571427
1976-05-17,13.357797619047611
1976-05-24,15.791071428571426
1976-05-31,16.651904761904767
1976-06-07,19.968333333333348
1976-06-14,23.84642857142857
1976-06-21,19.41666666666667
1976-06-28,21.16547619047621
1976-07-05,19.5327380952381
1976-07-12,25.803571428571416
1976-07-19,23.38035714285715
1976-07-26,23.81273809523809
1976-08-02,21.6482142857143
1976-08-09,19.108333333333334
1976-08-16,20.139285714285702
1976-08-23,23.089047619047623
1976-08-30,21.044583333333335
1976-09-06,20.528571428571414
1976-09-13,19.66250000000001
1976-09-20,15.57083333333333
1976-09-27,11.703571428571426
1976-10-04,15.197142857142854
1976-10-11,7.408333333333333
1976-10-18,7.9077380952381
1976-10-25,1.3982142857142859
1976-11-01,2.98392857142857
1976-11-08,-0.15773809523809584
1976-11-15,-4.223809523809524
1976-11-22,0.07678571428571389
1976-11-29,-6.521428571428572
1976-12-06,-10.991071428571429
1976-12-13,-14.889285714285702
1976-12-20,-2.9148809523809525
1976-12-27,-7.91071428571429
1977-01-03,-18.08273809523809
1977-01-10,-19.35119047619046
1977-01-17,-21.385595238095238
1977-01-24,-13.194642857142872
1977-01-31,-15.657738095238095
1977-02-07,-12.566666666666674
1977-02-14,-0.8167261904761912
1977-02-21,-5.5684523809523805
1977-02-28,-0.6136904761904771
1977-03-07,-1.3160714285714286
1977-03-14,8.517321428571426
1977-03-21,2.588095238095237
1977-03-28,7.374999999999996
1977-04-04,4.36011904761905
1977-04-11,8.14464285714286
1977-04-18,16.842857142857138
1977-04-25,12.209467455621299
1977-05-02,12.88922155688622
1977-05-09,13.845833333333324
1977-05-16,19.240476190476198
1977-05-23,20.608333333333338
1977-05-30,21.95005952380952
1977-06-06,20.775
1977-06-13,18.441071428571416
1977-06-20,20.388809523809524
1977-06-27,21.987499999999997
1977-07-04,23.04345238095239
1977-07-11,24.235059523809507
1977-07-18,24.81666666666667
1977-07-25,24.46607142857144
1977-08-01,20.780952380952392
